timestamp,accelerometer,x,y,z,gyro,x,y,z,,,,,,,,,,,
622251.6831,3,-0.306,-0.144,10.069,4,0,0,0,5,-10.719,12.772,-6.757,,,,,,,
622251.7408,3,-0.308,-0.139,10.067,4,0,0,0,5,-11.325,13.297,-5.4,,,,,,,
622251.7984,3,-0.309,-0.142,10.072,4,0,0,0,5,-11.05,13.567,-7.458,,,,,,,
622251.856,3,-0.303,-0.14,10.069,4,0,0,0,5,-11.559,13.541,-7.263,,,,,,,
622251.9136,3,-0.31,-0.141,10.069,4,0,0,-0.001,5,-10.951,12.724,-7.404,,,,,,,
622251.9713,3,-0.303,-0.144,10.072,4,0,0,0,5,-11.058,14.034,-7.484,,,,,,,
622252.0289,3,-0.307,-0.14,10.069,4,0,0,0,,,,,,,,,,,
622252.0865,3,-0.313,-0.144,10.069,4,0,0,0,5,-10.844,13.089,-6.686,,,,,,,
622252.1442,3,-0.301,-0.14,10.074,4,0,0,0,5,-10.73,12.679,-7.99,,,,,,,
622252.2018,3,-0.308,-0.14,10.067,4,0,0,0,5,-10.022,10.57,-5.132,,,,,,,
622252.2594,3,-0.308,-0.142,10.068,4,0,0,0,5,-9.52,10.765,-4.492,,,,,,,
622252.3171,3,-0.309,-0.144,10.07,4,0,0,0,5,-9.491,10.693,-4.559,,,,,,,
622252.3747,3,-0.301,-0.141,10.067,4,0.001,0,0,5,-10.77,12.546,-5.174,,,,,,,
622252.4323,3,-0.31,-0.146,10.067,4,0,0,0,,,,,,,,,,,
622252.4899,3,-0.309,-0.139,10.07,4,0,0,0,5,-10.898,13.197,-7.304,,,,,,,
622252.5476,3,-0.301,-0.144,10.072,4,0,0,0,5,-11.499,13.254,-7.187,,,,,,,
622252.6052,3,-0.309,-0.145,10.066,4,0,0,0,5,-11.427,12.642,-6.592,,,,,,,
622252.6628,3,-0.309,-0.138,10.071,4,0,0,0,5,-11.472,11.749,-6.853,,,,,,,
622252.7205,3,-0.305,-0.14,10.07,4,0,0,0,5,-10.435,11.649,-7.156,,,,,,,
622252.7781,3,-0.305,-0.141,10.071,4,0,0,0,5,-10.594,11.47,-6.621,,,,,,,
622252.8357,3,-0.313,-0.14,10.071,4,0,0,0,,,,,,,,,,,
622252.8933,3,-0.304,-0.145,10.072,4,0,0,0,5,-10.478,12.973,-7.727,,,,,,,
622252.951,3,-0.317,-0.145,10.071,4,0,0,0,5,-11.128,12.955,-6.728,,,,,,,
622253.0086,3,-0.305,-0.142,10.071,4,0,0,0,5,-11.774,12.163,-6.136,,,,,,,
622253.0662,3,-0.301,-0.14,10.07,4,0,0,-0.001,5,-10.678,12.462,-7.127,,,,,,,
622253.1239,3,-0.311,-0.142,10.067,4,0,0,0,5,-10.591,12.741,-6.732,,,,,,,
622253.1815,3,-0.311,-0.14,10.07,4,0,0,0,5,-10.986,13.057,-6.642,,,,,,,
622253.2391,3,-0.301,-0.141,10.071,4,0,0,0,,,,,,,,,,,
622253.2968,3,-0.315,-0.142,10.071,4,0,0,0,5,-10.201,12.331,-5.554,,,,,,,
622253.3544,3,-0.306,-0.144,10.068,4,0,0,0,5,-11.887,14.02,-6.332,,,,,,,
622253.412,3,-0.306,-0.141,10.068,4,0,0,0,,,,,,,,,,,
622253.4696,3,-0.314,-0.141,10.074,4,0,0,0.001,5,-11.61,12.662,-6.827,,,,,,,
622253.5273,3,-0.309,-0.141,10.072,4,0,0,0,5,-10.173,10.938,-5.681,,,,,,,
622253.5849,3,-0.303,-0.14,10.069,4,0,0,0,5,-10.643,12.498,-6.232,,,,,,,
622253.6425,3,-0.315,-0.139,10.069,4,0,0,0,,,,,,,,,,,
622253.7002,3,-0.305,-0.144,10.071,4,0,0,0,5,-10.162,12.633,-6.154,,,,,,,
622253.7578,3,-0.303,-0.142,10.076,4,0,0,0,5,-10.497,11.324,-4.66,,,,,,,
622253.8154,3,-0.311,-0.14,10.067,4,0,0,0,,,,,,,,,,,
622253.873,3,-0.309,-0.141,10.071,4,0,0,0,5,-10.945,12.654,-6,,,,,,,
622253.9306,3,-0.305,-0.141,10.07,4,0,0,0,5,-10.681,12.126,-6.477,,,,,,,
622253.9883,3,-0.306,-0.141,10.071,4,0,0,0,5,-10.727,12.663,-9.28,,,,,,,
622254.0459,3,-0.308,-0.141,10.066,4,0,0,0,,,,,,,,,,,
622254.1035,3,-0.305,-0.138,10.071,4,0,0,0,5,-10.852,13.228,-7.626,,,,,,,
622254.1612,3,-0.312,-0.143,10.07,4,0,0,0,5,-10.593,12.929,-7.295,,,,,,,
622254.2188,3,-0.307,-0.141,10.07,4,0,0,0,,,,,,,,,,,
622254.2764,3,-0.308,-0.138,10.072,4,0,0,0,5,-10.605,13.406,-7.706,,,,,,,
622254.3341,3,-0.305,-0.141,10.069,4,0,0,0,5,-11.774,13.025,-7.095,,,,,,,
622254.3917,3,-0.304,-0.141,10.069,4,0,0,0,5,-10.968,12.859,-7.965,,,,,,,
622254.4493,3,-0.305,-0.141,10.074,4,0,0,0,,,,,,,,,,,
622254.5069,3,-0.314,-0.142,10.071,4,0,0,0,5,-11.034,14.066,-7.016,,,,,,,
622254.5646,3,-0.3,-0.144,10.073,4,0,0,0,5,-10.623,11.966,-6.29,,,,,,,
622254.6222,3,-0.31,-0.142,10.071,4,0,0,0,,,,,,,,,,,
622254.6798,3,-0.305,-0.139,10.071,4,0,0,0,5,-10.199,11.676,-7.556,,,,,,,
622254.7375,3,-0.313,-0.144,10.07,4,0,0,0,5,-10.339,11.462,-7.614,,,,,,,
622254.7951,3,-0.302,-0.14,10.07,4,0,0,0,5,-11.432,12.602,-7.013,,,,,,,
622254.8527,3,-0.31,-0.143,10.072,4,0,0,0,5,-11.159,12.979,-6.743,,,,,,,
622254.9103,3,-0.31,-0.14,10.071,4,0,0,0,5,-10.135,10.359,-5.106,,,,,,,
622254.968,3,-0.308,-0.144,10.071,4,0,0,0,5,-9.146,9.195,-3.572,,,,,,,
622255.0256,3,-0.301,-0.142,10.07,4,0,0,0,,,,,,,,,,,
622255.0832,3,-0.304,-0.142,10.071,4,0,0,0,5,-8.174,10.931,-3.577,,,,,,,
622255.1409,3,-0.309,-0.14,10.068,4,0,0,0,5,-8.736,9.993,-4.254,,,,,,,
622255.1985,3,-0.305,-0.142,10.068,4,0,0,0,5,-10.294,13.495,-6.43,,,,,,,
622255.2561,3,-0.312,-0.141,10.07,4,0,0,0,5,-10.51,12.448,-5.774,,,,,,,
622255.3137,3,-0.305,-0.143,10.069,4,0,0,0,5,-9.773,12.152,-6.352,,,,,,,
622255.3714,3,-0.311,-0.14,10.069,4,0,0,0,5,-9.175,11.914,-7.283,,,,,,,
622255.429,3,-0.309,-0.14,10.067,4,0,0,0,,,,,,,,,,,
622255.4866,3,-0.305,-0.144,10.069,4,0,0,0,5,-10.445,12.724,-7.408,,,,,,,
622255.5442,3,-0.308,-0.141,10.073,4,0,0,0,5,-10.414,13.091,-7.706,,,,,,,
622255.6019,3,-0.305,-0.142,10.07,4,0,0,0.001,5,-11.084,13.335,-6.514,,,,,,,
622255.6595,3,-0.308,-0.139,10.071,4,0,0,0,5,-10.638,12.469,-7.388,,,,,,,
622255.7172,3,-0.306,-0.139,10.068,4,0,0,0,5,-10.378,12.166,-6.995,,,,,,,
622255.7748,3,-0.301,-0.14,10.067,4,0,0,0,5,-10.704,12.555,-7.263,,,,,,,
622255.8324,3,-0.309,-0.142,10.067,4,0,0,0,,,,,,,,,,,
622255.89,3,-0.312,-0.139,10.065,4,0,0,0,5,-11.22,12.9,-7.211,,,,,,,
622255.9476,3,-0.304,-0.143,10.071,4,0,0,0,5,-11.549,12.82,-7.768,,,,,,,
622256.0053,3,-0.298,-0.137,10.068,4,0,0,-0.001,5,-11.275,13.164,-7.57,,,,,,,
622256.0629,3,-0.315,-0.141,10.071,4,0,0,-0.001,5,-11.25,12.505,-6.532,,,,,,,
622256.1205,3,-0.309,-0.144,10.071,4,0,0,0,5,-10.902,12.097,-6.784,,,,,,,
622256.1782,3,-0.299,-0.14,10.066,4,-0.001,0,0,5,-10.609,12.709,-7.51,,,,,,,
622256.2358,3,-0.318,-0.143,10.07,4,0,0,0,,,,,,,,,,,
622256.2934,3,-0.292,-0.138,10.071,4,0,0,0,5,-9.314,10.463,-5.432,,,,,,,
622256.3511,3,-0.305,-0.141,10.065,4,0,-0.001,-0.001,5,-8.919,12.14,-6.288,,,,,,,
622256.4087,3,-0.304,-0.142,10.063,4,0,-0.001,0.001,5,-10.458,12.543,-7.262,,,,,,,
622256.4663,3,-0.313,-0.141,10.067,4,-0.001,0,0.001,5,-10.378,13.145,-7.631,,,,,,,
622256.5239,3,-0.29,-0.144,10.073,4,0,0,-0.001,5,-10.696,12.892,-8.232,,,,,,,
622256.5816,3,-0.31,-0.146,10.064,4,0,0,-0.001,5,-8.627,11.348,-5.241,,,,,,,
622256.6392,3,-0.31,-0.143,10.07,4,0,0,0.001,,,,,,,,,,,
622256.6968,3,-0.301,-0.144,10.068,4,0,0,0,5,-10.208,11.903,-5.247,,,,,,,
622256.7545,3,-0.308,-0.144,10.069,4,0,0,0,5,-10.666,12.538,-5.714,,,,,,,
622256.8121,3,-0.302,-0.144,10.067,4,0,0,0,,,,,,,,,,,
622256.8697,3,-0.302,-0.14,10.065,4,0,0,0,5,-10.98,13.051,-7.056,,,,,,,
622256.9273,3,-0.301,-0.143,10.067,4,0,0,0,5,-11.404,13.327,-7.408,,,,,,,
622256.985,3,-0.311,-0.146,10.07,4,0,0,0.001,5,-10.512,13.376,-6.384,,,,,,,
622257.0426,3,-0.294,-0.143,10.07,4,0,0,0,,,,,,,,,,,
622257.1002,3,-0.315,-0.143,10.067,4,0,0,0,5,-10.251,12.524,-7.602,,,,,,,
622257.1579,3,-0.301,-0.139,10.07,4,0,0,0.001,5,-11.644,13.803,-7.436,,,,,,,
622257.2155,3,-0.301,-0.146,10.068,4,0,0,-0.001,,,,,,,,,,,
622257.2731,3,-0.304,-0.145,10.073,4,0,0,0,5,-10.199,12.071,-5.644,,,,,,,
622257.3307,3,-0.307,-0.143,10.073,4,0,0,0,5,-10.19,11.392,-6.494,,,,,,,
622257.3884,3,-0.298,-0.14,10.069,4,0,0,0,5,-11.05,11.351,-6.725,,,,,,,
622257.446,3,-0.306,-0.144,10.067,4,0,0,0,,,,,,,,,,,
622257.5036,3,-0.309,-0.14,10.066,4,0,0,0,5,-11.54,13.278,-7.823,,,,,,,
622257.5612,3,-0.298,-0.143,10.069,4,0,0,-0.001,5,-12.604,13.766,-7.298,,,,,,,
622257.6189,3,-0.309,-0.147,10.071,4,0,0,0,,,,,,,,,,,
622257.6765,3,-0.302,-0.142,10.069,4,0,0,0,5,-11.916,12.109,-7.126,,,,,,,
622257.7342,3,-0.307,-0.14,10.069,4,0,0,0,5,-11.943,12.502,-7.979,,,,,,,
622257.7918,3,-0.303,-0.142,10.071,4,0,0,0,5,-10.951,11.041,-6.453,,,,,,,
622257.8494,3,-0.307,-0.142,10.064,4,0,0,0,,,,,,,,,,,
622257.907,3,-0.3,-0.144,10.07,4,0,0,0,5,-11,13.283,-7.32,,,,,,,
622257.9646,3,-0.301,-0.14,10.067,4,0,0,0,5,-11.464,13.017,-9.062,,,,,,,
622258.0223,3,-0.308,-0.144,10.067,4,0,0,0,,,,,,,,,,,
622258.0799,3,-0.297,-0.144,10.071,4,0,0,0,5,-11.009,13.408,-6.522,,,,,,,
622258.1375,3,-0.306,-0.139,10.064,4,0,0,0,5,-12.383,12.897,-7.106,,,,,,,
622258.1952,3,-0.3,-0.141,10.065,4,0,0,0,5,-11.74,12.552,-7.454,,,,,,,
622258.2528,3,-0.305,-0.142,10.066,4,0,0,0,5,-11.183,11.836,-7.881,,,,,,,
622258.3105,3,-0.299,-0.142,10.069,4,0,0,0,5,-10.486,12.086,-5.199,,,,,,,
622258.3681,3,-0.305,-0.143,10.069,4,0,0,0,5,-11.273,14.095,-5.736,,,,,,,
622258.4257,3,-0.294,-0.141,10.066,4,0,0,0,,,,,,,,,,,
622258.4833,3,-0.302,-0.141,10.071,4,0,0,0,5,-11.34,13.837,-7.607,,,,,,,
622258.541,3,-0.308,-0.139,10.067,4,0,0,0,5,-10.405,12.987,-7.561,,,,,,,
622258.5986,3,-0.301,-0.14,10.072,4,0,0,0,5,-11.661,12.094,-7.399,,,,,,,
622258.6562,3,-0.305,-0.148,10.068,4,0,0,0,5,-10.02,12.355,-7.539,,,,,,,
622258.7138,3,-0.309,-0.145,10.07,4,0,0,0,5,-10.143,12.402,-7.884,,,,,,,
622258.7714,3,-0.303,-0.144,10.072,4,0,0,0,5,-11.496,12.794,-6.615,,,,,,,
622258.8291,3,-0.303,-0.143,10.073,4,0,0,0,,,,,,,,,,,
622258.8867,3,-0.309,-0.142,10.071,4,0,0,0,5,-11.975,13.039,-7.899,,,,,,,
622258.9443,3,-0.306,-0.14,10.065,4,0,0,0,5,-11.906,13.548,-6.688,,,,,,,
622259.002,3,-0.305,-0.144,10.066,4,0,0,0,5,-11.325,13.551,-7.204,,,,,,,
622259.0596,3,-0.305,-0.144,10.067,4,0,0,0,5,-10.931,12.437,-8.092,,,,,,,
622259.1172,3,-0.309,-0.14,10.067,4,0,0,0,5,-10.872,12.489,-7.872,,,,,,,
622259.1749,3,-0.3,-0.144,10.068,4,0,0,0,5,-11.275,12.489,-7.048,,,,,,,
622259.2325,3,-0.305,-0.144,10.07,4,0,0,0,,,,,,,,,,,
622259.2901,3,-0.306,-0.143,10.067,4,0,0,0,5,-10.565,12.033,-5.894,,,,,,,
622259.3477,3,-0.302,-0.144,10.074,4,0,0,0,5,-8.722,10.999,-5.682,,,,,,,
622259.4054,3,-0.306,-0.143,10.069,4,0,0,0,5,-9.732,12.692,-7.863,,,,,,,
622259.463,3,-0.302,-0.144,10.067,4,0,0,0,5,-11.064,12.7,-7.497,,,,,,,
622259.5206,3,-0.306,-0.144,10.07,4,0,0,0,5,-10.567,12.125,-6.485,,,,,,,
622259.5782,3,-0.305,-0.141,10.067,4,0,0,0,,,,,,,,,,,
622259.6359,3,-0.305,-0.144,10.067,4,0,0,0,5,-11.514,12.717,-5.544,,,,,,,
622259.6935,3,-0.306,-0.144,10.068,4,0,0,0,5,-9.824,10.826,-5.162,,,,,,,
622259.7512,3,-0.308,-0.146,10.067,4,0,0,0,5,-10.556,11.79,-5.93,,,,,,,
622259.8088,3,-0.306,-0.141,10.069,4,0,0,0,5,-11.522,13.095,-7.487,,,,,,,
622259.8664,3,-0.305,-0.148,10.071,4,0,0,0,5,-10.66,12.662,-7.277,,,,,,,
622259.924,3,-0.304,-0.142,10.071,4,0,0,0,5,-10.886,12.57,-7.452,,,,,,,
622259.9817,3,-0.304,-0.14,10.069,4,0,0,0,5,-12.402,13.867,-7.152,,,,,,,
622260.0393,3,-0.304,-0.14,10.062,4,0,0,0,,,,,,,,,,,
622260.0969,3,-0.305,-0.141,10.071,4,0,0,0,5,-11.694,13.039,-8.253,,,,,,,
622260.1545,3,-0.3,-0.144,10.067,4,0,0,0,5,-10.715,12.332,-6.496,,,,,,,
622260.2122,3,-0.308,-0.139,10.068,4,0,0,0,,,,,,,,,,,
622260.2698,3,-0.304,-0.142,10.063,4,0,0,0,5,-11.162,11.449,-6.178,,,,,,,
622260.3274,3,-0.31,-0.142,10.069,4,0,0,0,5,-9.865,11.18,-5.481,,,,,,,
622260.3851,3,-0.307,-0.142,10.074,4,0,0,0,5,-11.54,13.132,-8.176,,,,,,,
622260.4427,3,-0.305,-0.143,10.067,4,0,0,0,,,,,,,,,,,
622260.5003,3,-0.305,-0.142,10.068,4,0,0,0,5,-11.18,12.286,-7.739,,,,,,,
622260.5579,3,-0.303,-0.143,10.07,4,0,0,0,5,-11.752,13.11,-7.599,,,,,,,
622260.6156,3,-0.305,-0.14,10.068,4,0,0,0,5,-11.342,12.663,-6.758,,,,,,,
622260.6732,3,-0.303,-0.143,10.072,4,0,-0.001,0,5,-11.232,13.445,-7.851,,,,,,,
622260.7308,3,-0.309,-0.144,10.067,4,0,0,0,5,-10.876,11.942,-6.822,,,,,,,
622260.7884,3,-0.304,-0.142,10.067,4,0,0,0,5,-10.979,13.779,-8.006,,,,,,,
622260.8461,3,-0.305,-0.142,10.074,4,0,0,0,,,,,,,,,,,
622260.9037,3,-0.304,-0.144,10.066,4,0,0,0,5,-10.228,13.368,-7.816,,,,,,,
622260.9613,3,-0.302,-0.14,10.067,4,0,0,0,5,-9.064,11.534,-4.407,,,,,,,
622261.019,3,-0.305,-0.145,10.068,4,0,0,0,,,,,,,,,,,
622261.0766,3,-0.304,-0.141,10.071,4,0,0,0,5,-10.434,12.508,-7.236,,,,,,,
622261.1342,3,-0.309,-0.141,10.069,4,0,0,0,5,-10.716,12.564,-6.807,,,,,,,
622261.1919,3,-0.305,-0.146,10.066,4,0,0,0,5,-10.733,12.378,-7.397,,,,,,,
622261.2495,3,-0.306,-0.141,10.071,4,0,0,0,,,,,,,,,,,
622261.3071,3,-0.301,-0.144,10.067,4,0,0,0,5,-9.715,12.112,-7.314,,,,,,,
622261.3647,3,-0.309,-0.142,10.07,4,0,0,0,5,-8.014,9.743,-6.725,,,,,,,
622261.4224,3,-0.303,-0.141,10.067,4,0,0,0,,,,,,,,,,,
622261.48,3,-0.301,-0.14,10.071,4,0,0,0,5,-8.273,9.79,-4.919,,,,,,,
622261.5376,3,-0.301,-0.14,10.07,4,0,0,0,5,-7.219,9.344,-3.625,,,,,,,
622261.5952,3,-0.305,-0.142,10.071,4,0,0,0,,,,,,,,,,,
622261.6529,3,-0.305,-0.144,10.068,4,0,0,0,5,-11.238,13.211,-7.851,,,,,,,
622261.7105,3,-0.306,-0.143,10.067,4,0,0,0,5,-10.593,12.012,-7.153,,,,,,,
622261.7682,3,-0.309,-0.144,10.067,4,0,0,0,5,-9.904,10.963,-5.156,,,,,,,
622261.8258,3,-0.303,-0.141,10.068,4,0,0,0,,,,,,,,,,,
622261.8834,3,-0.309,-0.144,10.083,4,0,0,0,5,-10.788,12.219,-8.02,,,,,,,
622261.941,3,-0.302,-0.14,10.043,4,-0.005,0.012,0,5,-11.163,12.299,-8.109,,,,,,,
